selectedFuelFlow1,selectedFuelFlow2,altitude,Airspeed,groundAirSpeed,grossWeight,totalAirTemperatureCelsius,angleOfAttackVoted,horizontalStabilizerPosition,latitude,longitude,trackAngleTrue,totalFuelWeight,Month,Day,GMTHours,GMTMinutes,GMTSeconds,mach,fmcMach
31376,61424,85886,71.625,1023.75,982720,1.375,-0.0440783999999894,-0.0859375,-107.42169966,-134.99086434,-3.60377919999996,416011.794,25,42,15,47,12,1.02075,1.85
28416,22848,57296,35.125,940,908160,168.875,45.79098176,-0.0859375,-1.14337661999998,105.38963202,-23.11548352,503314.746,25,42,2,63,19,0.79675,-2.05
18560,49136,57641,381.5,942,908160,-207.625,55.1513264,-0.0859375,-45.95009298,59.00191338,91.58196352,503314.746,25,42,31,31,58,0.78525,0.238
24560,33504,56208,447.875,127.75,908160,198.125,-1.05481983999999,-0.8984375,-89.99703642,-146.18009862,-143.70133184,503314.746,25,42,27,40,55,0.23975,-0.398
32560,44096,-1,383.875,674.25,701760,87,-6.28430815999999,-0.8984375,-43.80878886,-3.47934461999995,-5.71315263999998,811741.084,25,42,31,63,32,0.53325,-0.226
34800,60512,70120,255.75,1023.25,701760,-0.125,-15.95226976,-0.8984375,-97.18175238,0.0223765200000126,56.42573952,811741.084,25,42,19,63,3,0.991,-3.884
54576,51696,-107,431.875,539.25,148160,-0.125,20.4345552,-0.8984375,101.35970874,55.63271376,146.16200128,567910.112,25,42,4,51,0,1.02075,-0.406
63648,29328,-62,280.75,814.25,148160,-50.75,-41.52842272,-0.8984375,-7.50274481999999,136.49399082,87.80266944,567910.112,25,42,31,34,39,0.752,-0.00200000000000067
12544,62448,-11360,497.75,1010.5,148160,-90.375,-0.175914239999997,-9.5078125,115.40023722,-39.95499018,-2.2854208,567910.112,25,42,13,63,31,0.47975,-0.00799999999999912
24032,22160,130953,58.375,798.25,148160,-21,-4.08704415999998,-9.0078125,-0.101906759999954,168.74985642,-39.46312768,567910.112,25,42,31,51,63,0.02875,3.454
61680,20464,26825,511.5,674.75,1023680,-4.5,5.40526944,-9.0078125,-80.1422985,-1.17084221999998,-7.73463551999998,87082.49,25,42,28,51,45,0.66325,-1.746
61424,58752,-95106,47.5,976.5,1023680,151.875,-0.175914239999997,-9.0078125,178.1761281,-116.27942838,-9.49244671999998,87082.49,25,42,0,62,11,0.9615,-0.00200000000000067
12656,59376,-269,367.625,1008,1023680,255.5,-86.70417056,-6.609375,50.61934314,164.06401452,-41.57250112,87082.49,0,1,23,63,63,1.02325,-2.052
4304,32736,-5817,413.875,4.5,1023680,63.875,-21.00597696,-6.609375,56.20589226,2.08105002,-20.83032896,87082.49,0,1,15,0,49,0.47275,3.974
62864,52208,59853,379.875,103.5,1304000,-119.125,-1.1427104,-6.609375,150.27084882,-7.86306203999998,-137.90055488,583783.376,0,1,18,5,63,0.2295,0.57
12032,39648,-19954,510.875,1023,281280,-216.125,1.36230368,-6.609375,-90.05145264,-18.8636391,-74.7951328,884052.62,0,1,15,63,63,0.74675,-3.586
63248,15088,-1669,85.25,1015.25,281280,-144.125,-87.23151392,-6.609375,-1.06046411999997,-124.3686288,1.40624896,884052.62,0,1,3,14,5,0.93375,-1.236
52144,32752,59710,71.875,1022.75,281280,205.625,-3.12024799999998,-8.0078125,126.33283764,-133.22292288,80.77142464,884052.62,18,36,31,40,33,0.81875,-0.208
27840,33440,-177,483.375,601.5,281280,116.875,-47.24130912,-0.2265625,-89.98828176,-112.42202484,-5.71315263999998,884052.62,18,36,16,61,24,0.38375,-3.842
944,11136,-1665,510.125,737.25,1307200,223.875,45.96676288,-0.2265625,-90.01523238,-14.38293306,-55.0197568,450844.79,18,36,24,16,50,0.259,-0.00200000000000067
38000,65520,-33748,498.375,1022.75,1307200,183.875,-67.98348128,-14.6875,-50.5404912,-112.46871636,106.7870304,450844.79,18,36,23,63,63,0.29575,-0.016
64816,992,-95810,427.875,159.75,712000,-165.125,-0.351695359999979,-14.6875,129.1964928,8.27253402,112.58780736,901689.58,18,36,31,32,5,0.9685,2.422
10352,63472,-109217,511.125,713,712000,-57.75,73.43256288,-14.6875,26.98225338,-0.0217408199999993,44.91207616,901689.58,18,36,3,19,31,0.666,-0.194
65472,18224,-37965,106.875,1010,712000,-207,-24.4337088,-14.6875,-0.47320949999999,-80.60681478,136.93349248,901689.58,18,36,31,6,51,0.51175,-3.194
41072,26352,-705,487.25,799.75,712000,151.25,-9.18469664,-14.6875,-89.91378132,61.48585302,-0.0881567999999788,901689.58,18,36,31,15,18,0.03175,-0.0220000000000002
65360,15728,-3393,78.375,230.5,712000,-27.875,-32.21202336,-5.109375,145.8982893,0.67308318,-1.05495295999998,901689.58,25,27,25,63,61,1.02375,-2.182
31152,65520,108969,7.875,1022.25,712000,-84.625,83.67181312,-5.109375,-5.53876691999995,162.86118282,110.91788672,901689.58,25,27,31,63,2,0.99625,-2.466
65472,63296,77567,427.875,146,712000,-154.125,-56.7334896,-5.109375,-33.09522804,0.36838524,-171.82631104,901689.58,25,27,4,63,63,0.2185,-3.134
56016,55280,13500,255.875,593.75,712000,179.5,6.28417504,-5.109375,0.0817708800000126,-102.56934684,162.94909824,901689.58,25,27,27,56,54,1.011,-1.066
14320,9552,65433,337.875,789.5,654720,-78.5,80.200136,-5.109375,-1.90623869999995,-11.1278895,-162.50991168,629859.934,25,27,23,43,21,0.44775,-0.166
12880,8176,-122,510,240.75,654720,-54.625,-11.51379648,-5.109375,180.08002356,132.97647696,-71.45529152,629859.934,25,27,2,49,33,0.63975,-2.832
18352,3824,-1826,223.875,548.75,654720,-239.125,4.79003552,-5.109375,-148.3044084,13.40658306,-135.08805696,629859.934,25,27,12,63,62,0.05125,-0.492
50000,54256,100772,467.375,970.5,1211200,-83.375,-61.21590816,-5.109375,-74.91314838,-112.46562648,-33.83813184,592822.318,25,27,16,33,47,0.57025,-0.19
4080,56064,-1921,442.875,820.25,1211200,35.125,44.95602144,-5.109375,-125.43910848,-22.48054554,-90.08809024,592822.318,25,27,31,41,2,1.00275,-3.202
25584,63648,-145,255.25,189.5,1211200,127.875,-39.11143232,-5.109375,106.65511962,-8.21771447999997,-2.02174911999998,592822.318,25,27,31,37,33,0.868,-0.00200000000000067
47392,22512,-1007,403.875,1022.5,327360,17.875,-0.922983999999985,-5.109375,-146.29442418,-34.30629942,-8.70143167999998,548288.994,25,27,21,19,15,0.51175,1.288
65488,15824,447,95.875,994.25,729280,-51.125,25.79587936,-5.109375,-82.59705666,64.74844962,-10.10768064,80468.63,25,27,28,11,45,0.76575,-0.822
10896,33696,-49420,159.875,159.5,1050560,-39.125,-58.35946496,-5.109375,-55.0534686,-10.91434374,-0.703390719999959,594586.014,25,27,18,22,3,0.37575,-0.00200000000000067
8944,40944,40362,255.875,1023.5,1050560,-57.125,89.95598816,7.875,-149.4166029,-72.68601426,-3.34010751999995,594586.014,25,27,31,62,46,1.02375,0.876
9904,65408,78247,191.875,1020.5,1050560,-83.75,-27.33409728,7.875,-0.0512656199999874,0.0012623400000126,-153.63296512,594586.014,25,27,19,45,62,0.65375,-0.00600000000000023
20464,16368,42929,511.625,1023,131520,66.5,14.98534048,7.875,-41.6362419,-65.30285718,-21.97290624,552257.31,25,27,15,63,60,0.76775,-0.304
32784,65360,130751,176.875,767.75,131520,78.125,77.21185696,7.875,0.0757627800000126,70.40022954,-47.02171584,552257.31,25,27,15,4,17,0.69575,-2.402
61056,39248,-3137,479.875,991.75,327360,255.875,-12.04113984,7.875,-0.499817520000002,-119.04798246,16.61131584,139111.522,25,27,31,26,60,0.76375,0.774
8176,65360,-64,68.875,769.5,1302720,-90.625,-83.5401104,7.875,36.12287994,-73.82876424,163.4764416,447758.322,25,27,4,38,1,1.021,-3.426
32816,65408,-11649,339.875,898,1302720,-208.125,-1.23060095999998,7.875,47.4827457,179.99745438,-48.8674176,447758.322,25,27,30,52,26,0.98025,4.084
59152,3824,81378,511.625,1023.25,1302720,-79,-0.351695359999979,7.875,28.74006618,119.61881628,-88.06660736,447758.322,25,27,11,63,32,0.85675,0.35
54592,47600,-33863,351.5,746.25,1302720,-82.125,32.95896,7.875,172.6809021,-72.45203952,-90.08809024,447758.322,25,27,31,60,41,0.92025,-3.158
59920,27248,89215,502,1023.25,1302720,-0.25,-0.52747647999999,7.9453125,180.06594744,155.6725194,154.16004224,447758.322,25,27,30,19,59,0.63975,-1.86
32752,52336,-1021,120.375,639.75,1302720,-0.125,46.40621568,9.75,-130.55856642,106.61117322,-110.47870016,447758.322,11,43,7,63,13,0.866,1.066
51632,55984,-44481,501.375,213.25,1302720,223.875,26.67478496,9.75,-8.1311964,168.78230016,121.55264448,447758.322,11,43,28,41,49,0.79675,3.582
65248,56048,-57410,163.875,1023,1302720,-128.125,-38.18858144,-0.234375,-1.01857763999995,0.0838308000000126,179.91197632,447758.322,11,43,31,50,63,0.51175,3.198
32544,65104,-65628,0.875,383.75,1302720,-0.125,44.95602144,-0.234375,-0.000969959999999298,170.66216394,-113.73065088,447758.322,11,43,13,31,63,0.51175,-0.284
33488,49136,92094,505.75,367.75,1249280,-89.375,-56.2940368,-0.234375,-17.88499752,-44.83858584,134.9120096,451285.714,11,43,19,19,63,0.57575,-2.562
16096,54736,130972,293.875,262.75,625600,-82.125,-4.04309887999997,-0.234375,-2.81364137999997,140.36221038,-20.03931392,718485.658,11,43,15,63,0,0.70075,1.6
61424,65520,21818,115.875,910.75,625600,-82.75,-15.29309056,-0.234375,63.8812161,-51.6358623,-90.08809024,718485.658,11,43,9,7,63,1.0235,-0.29
45232,2032,-88,455.625,871.5,625600,-176.125,-82.35358784,-0.234375,115.40006556,-37.3611867,-0.0881567999999788,718485.658,11,43,1,15,62,1.002,-0.722
65344,65088,-27675,415.375,215.75,317120,-176.375,-0.571421759999993,-0.234375,-172.265937,-1.00415891999996,179.99986688,367951.078,11,43,5,63,54,1.0235,-2.792
40624,49136,30110,383.875,156.5,317120,-0.75,5.0537072,-0.234375,-78.01403982,-14.04750726,44.8241856,367951.078,11,43,31,17,63,0.13125,-0.00200000000000067
54096,52912,-2513,511.5,879.25,317120,-23.625,80.02435488,-0.234375,158.02719834,-16.74465078,-174.5509184,367951.078,11,43,25,48,24,0.30775,1.686
58528,31344,60602,495.875,521.75,317120,-128.125,-5.75696479999999,-0.234375,-123.80849646,0.0867490200000126,105.73234368,367951.078,11,43,25,44,13,0.39425,4.022
64080,37904,118702,203.875,911.25,317120,203.25,-14.67785664,-0.234375,67.29109914,-128.4498777,15.20506688,367951.078,11,43,30,63,27,0.163,-1.742
65472,1008,11647,501.25,511.75,317120,-15.875,67.4560048,-0.234375,123.47518986,-0.241467059999966,-5.01002815999999,367951.078,11,43,25,63,43,0.7395,-0.0139999999999993
52592,16368,-99267,33.625,1023.75,317120,-0.125,-53.61337472,12.0390625,180.08706162,0.74707008,179.82408576,367951.078,22,11,9,63,14,0.2155,-2.562
56992,64288,29439,457.5,624.25,317120,81.375,42.14352352,2.921875,-0.839191499999981,-0.37055681999999,-11.33814848,367951.078,22,11,29,39,35,0.31975,-2.32
64320,27120,-609,6.375,153,317120,-91.875,-0.52747647999999,-1.6875,-101.867595,32.32126734,-90.08809024,367951.078,22,11,7,5,63,0.7955,2.814
62400,60912,-23742,127.875,627.5,1307520,-215.25,-63.80867968,-1.6875,83.96886324,137.02133538,49.13082304,775364.854,22,11,2,63,9,1.00275,-0.0960000000000001
63472,64960,-53284,107.75,391.75,1307520,-95.75,-87.80280256,-1.6875,-135.00064968,-4.41695873999996,-68.81857472,775364.854,22,11,24,31,6,0.01975,4.094
49120,12848,-496,511.625,1023.5,1307520,244,-0.0440783999999894,-0.8125,4.18527558,-20.47863006,-0.176047359999984,775364.854,22,11,31,63,24,0.61575,2.718
16704,57328,-19905,495.875,511.75,1307520,63.375,-78.79402016,-0.8125,-0.186535139999954,164.35532442,-135.08805696,775364.854,22,11,21,47,2,1.01975,-2.612
45600,43008,-823,457.875,383.75,1296640,204.75,-0.52747647999999,-0.8125,16.9228953,0.0058971600000126,-116.103696,11243.562,22,11,2,61,59,0.09075,0.99
64512,35824,-416,370.875,788.25,1296640,-144.125,-64.73153056,-0.8125,131.30844306,-84.02751096,-52.38304,11243.562,22,11,26,41,2,1.02375,1.534
43792,57328,102203,374.875,1023.5,1296640,-15.625,56.73335648,-0.8125,-12.85137102,-41.70009942,-37.09008256,11243.562,22,11,31,29,63,0.98775,-3.08
29200,53232,-804,419.875,983.75,1296640,140.375,-67.54402848,-0.8125,-43.16883462,161.1443982,58.97456576,11243.562,22,11,14,44,38,0.5475,-0.00600000000000023
40704,28288,-131037,401.5,182.25,1296640,-26,75.10248352,-0.8125,-56.1730452,-152.19923382,-138.42789824,11243.562,22,11,26,5,61,0.89575,-0.0259999999999998
40000,14320,79498,39.875,1015,306880,-6.75,-7.38294015999998,-0.8125,-107.14343664,45.02695758,-34.10180352,731933.84,22,11,31,21,14,0.38375,-0.0960000000000001
65152,60272,-22977,255.875,319.75,306880,-81.5,42.45114048,-0.8125,-26.1153039,-90.0602073,-57.39280192,731933.84,22,11,20,54,15,0.56375,-2.19
55728,55744,-5157,511.875,511.5,306880,-0.125,-34.49717792,-7.7578125,-22.41394146,-1.45150847999996,48.42769856,731933.84,19,14,3,63,62,0.57525,-2.562
42992,65488,-78657,346.875,535.75,306880,130.25,-67.54402848,-7.7578125,56.21962506,157.55804724,18.0175648,731933.84,19,14,30,27,63,0.5115,-0.00799999999999912
64320,65520,80110,103.875,809.75,1310400,65.375,-0.395640639999982,-7.7578125,0.0869206800000126,47.10921066,-81.65059648,677038.802,19,14,4,52,27,1.0235,3.112
23600,65504,-70489,143.875,1019,1158400,-168.875,-53.48153888,-7.7578125,161.7186045,-1.28791506,33.66208448,677038.802,19,14,15,58,10,0.306,3.838
62288,65520,-16041,147.875,255.75,1158400,-1.125,14.7216688,-7.7578125,-174.37531308,-169.45326558,25.0488096,677038.802,19,14,18,43,59,0.699,-3.858
52208,6576,-21316,511.75,1023.75,1306880,-0.125,28.7841584,-7.7578125,-0.203014499999954,-28.04426388,-133.59391744,441585.386,19,14,31,36,50,0.35925,-1.986
62368,43312,-109,336.625,976.25,1306880,-1,63.9403824,-7.7578125,-7.41210761999998,-33.45897918,148.35926528,441585.386,19,14,31,0,63,0.10125,1.54
9712,62064,-4139,143,1021.25,1306880,-88.625,59.01851104,-7.7578125,-147.92023044,-49.65832326,-8.08619775999995,441585.386,19,14,8,51,15,0.433,-3.772
49136,61520,40865,159.875,1021.75,286400,-149.25,-8.34973631999998,-7.7578125,-4.57694801999999,-67.20623766,-0.615500159999954,451285.714,19,14,21,7,62,0.0505,-0.0239999999999991
65360,41424,-55247,479.875,497,286400,-0.25,-73.16902432,-7.7578125,61.78797822,-1.19727713999997,-30.23461888,451285.714,19,14,31,26,16,0.83175,-0.232
32736,8576,-61536,31.875,914.5,286400,-127.5,-3.69153663999998,-7.7578125,22.9365381,34.92485616,42.1874688,451285.714,19,14,3,63,61,0.85875,-0.154
46416,28608,98230,226.5,835.75,1272640,-177.625,-0.0880236799999921,-7.7578125,-134.91224406,61.08382242,179.91197632,902571.428,19,14,5,17,0,0.01375,-1.994
4080,4032,55702,422.375,431.5,1272640,146.875,53.43746048,3.8671875,-148.88033202,-0.41724833999999,-140.00992832,902571.428,19,14,26,22,31,0.75775,-0.478
54240,65456,-56,511.25,818,699840,-80.375,-7.47083071999998,3.8671875,-78.76711944,-64.75182282,69.78510464,191140.554,19,14,21,1,58,1.00725,-0.208
21920,65520,-40065,202.875,767.75,699840,227.125,-71.27937728,-5.2265625,-6.39861834,-0.713536379999981,179.91197632,191140.554,3,43,31,51,63,0.55375,-0.694
46240,55008,10047,110.125,657.25,699840,49.75,45.74703648,3.0234375,161.08689138,-50.51868894,-0.176047359999984,191140.554,3,43,14,4,63,0.13575,2.988
64912,12080,41407,484.25,804.75,699840,-112.625,-26.10362944,-0.0234375,136.17126858,-56.27878848,98.17375552,191140.554,13,13,10,23,46,1.0185,-0.00399999999999956
16368,13088,86719,295.875,663,699840,-195.25,-0.0880236799999921,5.5859375,-143.57633742,75.86867586,45.87887232,191140.554,13,13,7,32,54,0.34175,-0.00399999999999956
15856,65424,-52081,262.875,365.25,699840,31.875,21.35740608,-0.0078125,-134.91224406,83.12463144,157.41199296,191140.554,13,13,25,63,63,1.015,3.518
63584,16912,-65613,506.875,552.25,699840,-15.75,-18.36926016,-0.0078125,-109.08406878,170.24331066,14.58983296,191140.554,13,13,11,18,60,0.70925,-0.0120000000000005
8944,65520,115074,383.5,1004,699840,-123.875,-3.51575552,8.703125,52.33870338,-9.13627361999996,174.0233088,191140.554,2,45,29,62,32,1.00775,2.624
19984,10336,-101202,281,982.25,699840,-2.75,-17.31457344,8.703125,-0.565048320000002,-86.24932434,-139.30680384,191140.554,2,45,31,40,15,0.12775,-2.818
24688,36848,-16447,486.25,1008.5,699840,-109.875,-72.7735168,-7.2421875,-77.02029216,-2.09764103999998,-13.97486528,191140.554,2,45,20,28,0,0.80375,0.414
50640,18144,61119,472.375,516.75,204160,143.25,-2.19739711999998,-7.2421875,-5.22153563999995,-1.81096739999995,-135.08805696,843267.15,2,45,31,37,63,0.9795,2.43
9584,65472,-71169,331.875,754,204160,-32.125,88.46184864,-7.2421875,-72.15145926,0.0060688200000126,-86.13301504,843267.15,2,45,23,62,4,0.15975,0.816
62704,25008,61310,43.875,5.25,230720,146.375,-0.0440783999999894,-7.2421875,-0.816533099999993,-71.33503782,159.69714752,394847.442,2,45,12,55,52,1.02375,4.008
53232,27968,51773,206,1010,230720,-36.125,-30.67393856,-7.2421875,-154.67939766,180.06920898,-21.79712512,394847.442,2,45,27,63,43,0.67125,-3.994
34464,30704,131052,37.375,787.75,230720,-0.375,-0.175914239999997,10.8203125,1.04902218,-7.57621602,-107.66620224,394847.442,24,23,26,60,33,0.794,-0.0120000000000005
59360,43184,-123747,127.875,895.75,763840,-32.125,-25.79601248,10.8203125,34.95695586,155.55647508,78.6620512,451285.714,24,23,31,4,19,1.01975,-3.136
65472,29312,-436,391.875,511.75,763840,119.5,-11.29407008,10.8203125,67.57931772,121.02523818,-117.33416384,451285.714,24,23,31,3,31,0.20325,1.97
65344,65424,-11204,127.625,904,763840,-172.75,-79.8047616,10.8203125,-32.8094127,-1.61081039999999,-139.21891328,451285.714,24,23,31,40,37,0.26375,-1.37
65520,63440,90820,191.875,1023.5,763840,127.875,-29.2676896,15.9921875,-68.77934358,135.0872256,0.61523392,451285.714,24,23,1,55,52,0.00275,-3.006
65488,6224,-88900,257.75,211.5,740160,-0.5,64.02827296,15.9921875,-98.41788684,70.13655762,-65.47873344,896618.954,24,23,23,22,51,0.48975,2.046
59376,44496,130985,329.75,687.75,1146560,-100.75,-54.5362256,15.9921875,-134.94434448,32.30358636,-1.14284351999999,301371.554,24,23,31,53,30,0.76775,-0.118
63664,13296,-119585,303.875,677.75,947520,203.875,-0.175914239999997,15.9921875,158.6395146,0.0213465600000126,-99.8439424,690486.984,24,23,15,0,55,0.794,2.608
20848,32704,-39,223.875,731.25,1310400,-140.5,-0.0880236799999921,15.9921875,-36.47489892,-21.82788846,-1.93385855999998,167330.658,24,23,18,36,51,0.27325,-0.486
54640,34544,-30028,361.75,982.25,1310400,-0.5,20.78611744,-7.8203125,-0.910088519999948,-44.91411696,-0.176047359999984,167330.658,24,23,1,26,3,1.0235,-0.0500000000000007
3696,19920,72918,219.5,1018.75,1310400,255.875,-4.74622335999999,-0.9609375,-15.50971866,135.08533734,-166.72865856,167330.658,24,23,19,61,5,1.02375,-1.37
5072,65440,-24664,511.75,575.75,1310400,-12.375,72.9491648,-0.9609375,-90.4395795,-1.57527533999996,-10.81080512,167330.658,24,23,31,63,60,0.8805,-0.348
65120,63904,-126150,103.875,703.75,1188160,-22,-2.72474047999998,-0.9609375,-61.84216278,-123.54877272,-89.64863744,573421.662,24,23,31,4,63,1.0165,-0.336
32752,12656,-85249,511.5,191.75,1188160,-107.625,61.83100896,-0.9609375,-124.36536654,-1.00158329999995,179.82408576,573421.662,24,23,30,63,38,0.95175,-1.604
45040,48576,81882,455.875,921.5,1188160,-18.875,-21.5772656,15.8671875,171.59531562,-11.47172808,56.16206784,573421.662,24,23,13,26,56,0.57875,1.268
51872,57360,34387,409.25,964,1188160,33.625,-22.54406176,-13.3828125,-9.75957755999996,-21.60747558,87.97845056,573421.662,24,23,25,10,51,0.76775,1.294
24432,32752,-50910,447.875,610,1188160,246.25,-45.04404512,10.5546875,-68.83976862,-135.07017126,-0.351828479999995,573421.662,20,17,23,60,31,0.63975,-0.218
37776,47216,-98391,509.125,368.5,1188160,-25.375,52.2948832,14.03125,-118.41764262,-0.350642819999966,8.52538432,573421.662,20,17,31,53,23,0.59975,-0.258
57968,40560,-94209,187.875,482.5,1188160,-31.5,13.8427632,-6.0078125,119.96660232,-104.95629858,-10.1955712,573421.662,25,45,23,52,63,0.80975,3.366
34752,65200,-964,320.625,1020.25,390080,-221.625,-11.11828896,-6.0078125,95.00960874,-2.01867743999998,179.38463296,846574.08,25,45,31,44,63,0.53575,0.798
22992,65520,48612,167.875,143.75,390080,-0.5,-42.58310944,-2.4609375,-0.0516089399999874,126.29867658,-6.06471488,846574.08,25,45,31,10,63,0.384,3.55
64720,27776,-43201,511.75,521.75,390080,-96,-0.307750079999977,-7.4375,96.3861618,-27.34783278,-90.08809024,846574.08,25,12,19,4,27,0.961,-2.998
62576,35888,-113,183.75,1022.25,390080,-182,16.30369888,-7.4375,-55.331904,-120.25871052,-124.54118976,846574.08,25,12,13,63,17,0.5115,-0.016
61504,20848,-115541,423.875,827.25,390080,-155.125,-11.2501248,-14.1875,-158.74537026,-67.41274752,95.44914816,846574.08,14,2,14,9,63,1.0215,-0.0419999999999998
64048,57744,-42920,93.5,275.75,390080,-192.125,-31.11339136,-14.1875,-169.2817758,-70.54676862,-0.0881567999999788,846574.08,14,2,28,25,63,1.01625,-2.962
62864,64144,32690,367.375,515,390080,239.875,-0.351695359999979,-0.0234375,-7.82718509999998,-30.73299606,-0.351828479999995,846574.08,2,34,25,63,63,0.758,-1.688
45040,46240,71902,117.875,1023,1184320,-45.375,59.15034688,-0.0234375,-1.13805371999996,-73.09748616,95.3612576,396170.214,2,34,15,63,30,0.856,-0.644
60016,7664,103103,193.5,35.25,1184320,-0.125,-28.1690576,-0.0234375,-18.2350151399999,-154.8742332,73.03705536,396170.214,2,34,31,55,63,0.43375,-2.57
49136,62864,79039,147.875,539.75,1302720,55.875,-1.36243679999998,-0.0234375,89.99984298,14.75206566,-92.02168256,789915.346,2,34,23,48,39,0.5775,-0.946
54256,11696,-143,383.875,555.75,1282880,85.125,5.40526944,-0.0234375,-58.97885094,-163.77745182,66.09370112,420421.034,2,34,31,46,63,0.97575,-1.538
32752,33168,-108165,510.875,256,1282880,15.875,89.91204288,-0.0234375,0.0807409200000126,-24.78904866,-9.93189952,420421.034,2,34,27,20,63,0.86375,-0.602
28656,64704,-45859,63.875,1023,1229120,-1.125,14.7216688,-0.0234375,50.62483626,-5.53378733999999,55.8105056,893312.024,2,34,13,47,50,0.81875,-2.562
3824,65504,-126020,511.5,947.75,1229120,-132,33.70602976,-3.6953125,79.90889946,-10.03011588,155.5662912,893312.024,2,34,26,31,42,0.7035,-4.036
64800,32352,-67223,511.375,327.5,1021120,170.375,-64.02840608,-3.6953125,-157.4122479,28.4544225,-0.0881567999999788,901910.042,2,34,11,27,56,0.78,0.99
59824,7664,-70205,511.75,231.75,1021120,-5.875,-0.0880236799999921,-3.6953125,-15.35831382,0.0434907000000126,148.62293696,901910.042,2,34,1,63,57,0.33575,2.046
52464,65456,118717,468.875,988.75,1021120,-1.25,-73.69636768,-3.6953125,-0.442311420000002,-102.5703768,-134.38493248,901910.042,2,34,15,62,49,0.86375,-0.704
42224,37744,-3201,50,1023.75,1021120,-243.125,-0.0440783999999894,-3.6953125,-54.75598038,40.47346698,-136.58219648,901910.042,2,34,30,61,48,0.04575,-3.402
61296,60400,-7505,468.875,807.75,1021120,-213.375,5.58105056,8.3359375,4.9223901,23.2041582,-1.14284351999999,901910.042,2,34,24,60,15,0.96025,3.906
60288,11632,-1428,239.375,481.25,1021120,122.75,44.95602144,-0.0078125,-0.570713819999957,83.6545509,51.94332096,901910.042,25,30,26,58,33,0.94625,1.278
60048,56944,81801,447.375,1022.25,1021120,-38,-74.7510544,-15.609375,-177.61679406,-0.791985719999993,-20.83032896,901910.042,12,15,5,63,59,0.962,-3.954
51824,65520,-53555,511.875,822.75,1021120,-144.125,46.62594208,-15.5859375,-15.2896491,95.71067394,-72.50997824,901910.042,12,15,13,22,57,0.83175,3.582
65504,63968,-206,510.875,471.75,514240,49.875,-0.0880236799999921,-15.5859375,-37.3975779,-0.00028331999999931,179.91197632,288584.758,12,15,19,63,62,0.98225,-0.134
37936,32944,-28742,511.75,102,514240,-47.125,89.6483712,-15.5859375,-126.47474262,93.47152362,-0.176047359999984,288584.758,12,15,17,60,40,0.56125,-0.0399999999999991
65504,47696,-93716,481.75,931.5,655040,-194.75,-4.17493471999998,-15.5859375,-143.5301616,130.86898986,44.91207616,902571.428,12,15,18,63,62,1.02225,3.102
65504,40864,20375,511.125,595.75,1160000,-22.375,6.10839392,-15.5859375,78.7470945,-14.41434828,-3.95534143999998,779333.17,12,15,31,53,11,0.92275,-0.67
2912,62768,131071,195.875,291,1160000,105.75,-1.05481983999999,-15.5859375,81.55238454,-135.41830062,-3.86745087999998,779333.17,12,15,31,63,19,0.74125,-2.29
65104,64464,-112204,508.875,844.75,1160000,-250.5,38.49606528,-15.5859375,67.67510472,-93.72277602,-164.8829568,779333.17,12,15,15,57,21,1.0185,0.378
57216,8144,-48193,231.75,1019.5,1160000,-48.125,-0.483531199999987,-11.8203125,-1.34233199999995,-116.78170842,164.97058112,779333.17,12,15,24,38,39,0.51175,-0.514
54256,9632,-161,506.375,571.75,1160000,-195.875,44.95602144,7.59375,-75.87719958,-65.92581636,-135.08805696,779333.17,25,45,2,63,54,0.19325,2.046
39776,65472,-53697,381.875,961.25,1160000,-255.25,20.30271936,7.9921875,-101.86553508,-167.5100571,-26.015872,779333.17,25,45,0,63,46,0.89575,-3.122
59968,63568,41395,175.875,167.25,1160000,-48.75,-47.46103552,7.9921875,-63.56667354,-44.96304006,-18.1057216,779333.17,25,45,31,41,63,1.02075,-0.954
64672,46192,-33,379.875,87.75,1308160,-71.375,44.95602144,7.9921875,88.90670346,-0.0323830199999874,-0.0881567999999788,869943.052,25,45,31,21,63,0.458,-0.0640000000000001
13632,54256,-65540,159.625,409.5,573120,-0.375,89.95598816,7.9921875,-101.18730066,-5.51576303999999,96.41594432,76059.39,25,45,25,63,62,1.02375,-1.374
65248,53056,-77864,511.75,258.75,573120,2.875,-0.0440783999999894,7.9921875,50.29524618,154.24687014,160.48816256,76059.39,25,45,15,2,63,0.58675,-1.658
13504,59456,-45162,510.875,111.75,573120,-24.25,-47.41709024,13.3671875,-2.71974263999996,-8.88959676,-4.30690367999995,76059.39,25,45,23,61,11,0.1205,-1.282
49136,8096,-114654,255.875,99.25,573120,255.75,15.380848,13.3671875,47.19710058,0.6370353,104.67765696,76059.39,25,45,11,63,9,0.07575,0.958
65360,37216,-74397,252.875,121.5,508800,-48.125,-0.483531199999987,13.3671875,-127.01581926,-71.6385363,-1.93385855999998,16314.188,25,45,31,36,3,1.0235,2.632
55280,63552,-23364,511.25,1010.75,508800,-181.5,-23.7745296,13.3671875,-43.7897346,-60.05825766,-2.2854208,16314.188,25,45,15,53,37,0.59925,-0.192
52800,59040,-131098,351.875,874.75,440000,-20,-2.59290464,13.3671875,-4.74620549999995,-0.0359885999999993,-0.0881567999999788,872368.134,25,45,28,5,27,0.61975,3.872
